subject,task,trial,block,counterbalance,orientation_mapping,fill_mapping,trial_type,stop_rule,signal,orientation,fill,orientation_key,intended_action,intended_key,requires_signal_for_success,fixation_duration,response_window,iti,initial_ssd
7,stop_change_two,188,5,1,normal_left_shift_rotated_left_inner,none,stop,opposite,blue,normal,unfilled,left_shift,respond,left_inner,1,500,1500,500,200
7,stop_change_two,189,5,1,normal_left_shift_rotated_left_inner,none,stop,opposite,blue,rotated,unfilled,left_inner,respond,left_shift,1,500,1500,500,200
7,stop_change_two,190,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
7,stop_change_two,191,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
7,stop_change_two,192,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
7,stop_change_two,193,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
7,stop_change_two,194,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
7,stop_change_two,195,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
7,stop_change_two,196,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,normal,unfilled,left_shift,respond,left_shift,0,500,1500,500,200
7,stop_change_two,197,5,1,normal_left_shift_rotated_left_inner,none,go,none,none,rotated,unfilled,left_inner,respond,left_inner,0,500,1500,500,200
7,stop_change_two,198,5,1,normal_left_shift_rotated_left_inner,none,stop,opposite,blue,rotated,unfilled,left_inner,respond,left_shift,1,500,1500,500,200
7,stop_change_two,199,5,1,normal_left_shift_rotated_left_inner,none,stop,opposite,blue,normal,unfilled,left_shift,respond,left_inner,1,500,1500,500,200
7,stop_change_two,200,5,1,normal_left_shift_rotated_left_inner,none,stop,opposite,blue,normal,unfilled,left_shift,respond,left_inner,1,500,1500,500,200
